cart_value,shipping_cost,has_discount_int,device_encoded,traffic_source_encoded,products_viewed,time_on_page_seconds,actual_abandoned,predicted_abandoned,abandonment_probability
348.73,14.18,0,1,2,13,189,0,1,0.5261404580117008
102.28,19.78,0,0,2,14,80,1,1,0.629387114795802
111.68,17.39,0,0,2,10,57,1,1,0.5837913676161162
21.37,16.02,1,1,2,3,283,0,1,0.527669557354485
20.35,21.14,0,1,2,13,553,1,1,0.5931987599861687
390.22,14.84,1,1,3,14,198,0,1,0.5251109982539236
112.51,11.72,1,1,2,10,206,1,1,0.5259297116640679
106.16,15.46,0,1,4,9,126,1,1,0.6164934288293668
104.72,14.28,0,0,2,3,403,1,1,0.5536147179277379
178.03,1.73,0,1,1,10,72,0,1,0.530747462989671
499.77,13.67,0,1,1,9,586,1,1,0.5425507210658046
211.68,10.98,0,1,0,6,259,1,1,0.5886666984713913
191.2,16.17,0,2,0,1,543,0,1,0.5900580525535015
74.73,12.62,0,1,3,5,316,1,1,0.5747725940313878
129.79,20.91,0,1,2,1,27,1,1,0.6604674353861723
232.08,12.43,0,0,2,8,318,0,1,0.5058180254614592
168.62,2.34,0,1,2,13,347,0,1,0.5341927472292753
197.71,20.51,0,0,3,1,362,1,1,0.5544151837638243
290.82,12.56,0,1,3,10,245,1,1,0.6283134979890215
137.28,24.81,0,0,3,2,436,1,1,0.506090562876227
71.0,13.1,0,0,3,3,386,0,1,0.5130131106333847
209.54,22.01,0,0,0,7,131,0,1,0.5667535283509431
251.11,19.6,0,1,4,11,302,0,1,0.6190087483603017
298.24,16.56,0,0,4,4,254,0,1,0.5695058011969727
194.29,22.43,1,1,0,7,396,1,1,0.5360567216658851
185.33,13.2,0,1,3,11,556,1,1,0.624503544210239
397.02,12.75,0,1,4,9,500,1,1,0.5148068990407905
417.97,23.07,0,1,4,7,515,0,1,0.5413248598453094
360.9,14.12,0,1,2,6,516,0,1,0.5096541294551877
258.38,23.65,0,0,4,4,129,0,1,0.5809553340664857
201.69,6.6,0,1,2,12,391,1,1,0.5146344512605124
67.04,2.48,0,1,0,10,16,1,1,0.5232825865613772
30.25,23.1,0,0,3,14,117,1,1,0.6383669902101612
206.67,17.42,0,0,4,6,437,1,1,0.5694012437322088
96.54,14.59,0,0,4,5,351,0,1,0.5203804215290723
131.07,24.31,0,2,0,12,452,1,1,0.6111806737664545
263.91,15.73,1,1,3,10,201,1,1,0.5468239093098424
97.53,12.25,1,1,0,9,103,1,1,0.5161008474954913
65.53,20.02,0,0,0,7,79,1,1,0.5808352610191452
238.94,11.87,0,0,3,6,228,1,1,0.5365107198765585
23.78,21.07,0,0,2,9,97,1,1,0.6202906474467816
355.13,17.02,0,1,4,2,297,1,1,0.5505682608152745
275.62,12.99,0,0,0,10,181,1,1,0.5370121632473766
154.78,15.61,0,1,3,4,277,1,1,0.639522284087191
482.29,23.68,0,1,2,12,220,1,1,0.5782819486416124
91.16,18.33,0,1,1,4,483,1,1,0.6525982366229545
93.93,1.97,0,1,4,13,364,1,1,0.5050187644748725
447.62,20.42,0,2,2,6,211,0,1,0.5313853481449122
207.99,13.28,0,0,2,2,408,1,1,0.5158738370284786
339.03,22.54,0,0,2,14,204,1,1,0.513414731544407
135.27,13.49,0,2,4,8,121,0,1,0.5628534844408031
148.98,7.71,0,1,2,10,561,0,1,0.5123550088917233
44.28,10.65,0,2,3,14,584,1,1,0.5688047112409279
238.46,6.76,0,1,4,11,252,0,1,0.5273999834987313
140.21,22.28,0,0,3,10,373,1,1,0.5680621162097694
496.29,21.25,0,1,0,4,165,0,1,0.5853843329837405
141.67,13.74,0,0,0,12,411,1,1,0.5079791646260075
40.77,16.4,0,1,0,5,245,1,1,0.6404531827222131
173.93,4.39,0,2,4,10,201,1,1,0.5570889828503198
220.21,21.05,0,0,0,2,360,1,1,0.5322583330053956
327.74,11.67,0,2,2,14,232,1,1,0.5010046886866946
458.59,16.55,0,1,2,3,486,1,1,0.5368937480022437
197.59,20.12,0,1,3,5,239,1,1,0.6385624596655455
135.69,12.4,0,2,4,1,153,0,1,0.5258346373265751
170.94,19.02,0,1,3,6,414,1,1,0.6396580219514305
98.71,0.2,0,1,2,9,48,0,1,0.5325373825560034
203.22,15.58,0,0,2,12,37,1,1,0.5341538181379341
283.13,19.49,0,1,0,7,454,1,1,0.6417367509756121
453.57,22.16,0,1,3,6,463,0,1,0.5371367407635682
117.43,14.4,0,2,2,6,327,1,1,0.5501966392773117
33.4,24.46,0,1,0,12,42,1,1,0.6435582458838945
175.24,20.64,0,1,3,10,580,1,1,0.676110683742234
341.67,24.89,0,0,2,11,235,1,1,0.5292500618245874
199.13,12.01,0,1,2,9,309,0,1,0.6032824550114373
315.03,20.01,0,1,3,8,560,0,1,0.5095282531234185
297.33,24.01,1,1,1,14,366,1,1,0.5551435138035402
58.49,20.74,1,1,2,3,575,1,1,0.5706127578920235
35.74,12.73,0,2,4,12,102,0,1,0.5523855974217706
66.73,17.79,1,0,3,12,93,1,1,0.5414464018790793
181.63,13.42,0,0,4,1,137,0,1,0.5438910316548384
141.07,19.62,0,1,4,3,224,1,1,0.6437180177108672
74.63,16.82,1,0,3,9,12,1,1,0.5159292910999835
51.48,11.29,0,1,2,1,452,0,1,0.653853995237338
101.16,15.51,0,1,2,5,562,1,1,0.6322547219535863
229.36,10.78,0,1,4,6,61,1,1,0.6125929754473037
67.22,13.41,0,0,0,6,64,1,1,0.5081339283717728
149.27,22.43,0,1,4,12,541,1,1,0.652429253018189
43.99,12.84,0,0,0,5,554,1,1,0.5354007825954019
222.98,24.7,1,1,0,5,40,1,1,0.5355384573031248
363.89,23.08,0,2,3,3,88,1,1,0.5440623094911041
286.0,14.4,1,1,1,11,384,0,1,0.5034742401180217
222.53,19.81,0,1,4,8,19,1,1,0.6231140162847564
40.57,15.85,0,0,1,10,581,1,1,0.5578618841487148
67.94,0.5,0,1,1,12,236,0,1,0.5205282376964724
142.33,21.09,1,1,4,4,246,1,1,0.5416237897731232
453.8,22.37,0,1,4,7,539,1,1,0.5232465888097487
100.58,12.44,0,1,1,4,135,0,1,0.5866116017145553
485.13,15.31,0,0,1,11,589,1,1,0.5013284189407583
295.81,18.16,0,1,4,2,160,0,1,0.68344170762422
139.28,19.69,0,1,3,5,182,1,1,0.6419174687131349
198.46,23.73,0,0,3,9,38,1,1,0.5421361156858846
253.46,15.64,0,1,2,7,22,0,1,0.6456521200696647
178.67,24.59,1,2,0,14,93,1,1,0.5215119715950594
218.15,6.26,0,1,3,2,551,0,1,0.5496673962238163
228.52,12.33,0,1,3,7,300,0,1,0.5827858080431436
135.87,15.18,0,1,0,2,76,0,1,0.6548446077367523
436.89,14.45,0,1,3,10,182,0,1,0.504293813232482
131.98,12.68,0,2,2,4,28,0,1,0.5597350442394096
32.34,12.43,0,2,4,11,277,0,1,0.5469212999518827
178.83,5.26,0,1,1,4,562,0,1,0.5571826661045711
194.39,23.45,0,1,4,1,141,1,1,0.6221786231601456
187.99,3.0,0,1,0,14,96,1,1,0.5004665685656188
43.27,15.9,0,1,4,10,179,1,1,0.6393057236104288
415.59,11.71,0,1,1,11,547,0,1,0.5027581704754729
483.84,24.87,0,0,2,4,90,1,1,0.5315682853020974
166.02,17.68,0,0,3,1,551,1,1,0.5550886872424311
308.87,20.47,0,1,2,13,441,1,1,0.5439823295949967
293.56,12.21,0,1,0,11,390,0,1,0.6396910384780864
118.03,22.28,1,1,2,11,204,1,1,0.5323328944890587
144.56,18.41,0,0,3,1,87,0,1,0.5980452264801693
330.08,19.82,0,1,4,8,55,1,1,0.547653733086995
274.94,20.2,0,0,1,7,526,0,1,0.5931498474139081
443.68,23.49,1,1,3,8,19,0,1,0.5256924818203736
232.06,20.78,1,1,0,9,283,0,1,0.5387946288398439
52.45,11.64,0,0,0,13,586,0,1,0.51960783831339
193.87,17.06,0,1,1,4,370,1,1,0.6455016853026079
321.02,20.88,0,1,2,11,414,1,1,0.552467960459132
159.34,14.19,0,0,2,5,293,0,1,0.5426725520465883
333.89,24.76,1,1,1,6,126,0,1,0.526276802272288
27.05,22.67,1,1,3,6,74,1,1,0.5892295427538649
44.41,13.91,0,1,4,2,33,0,1,0.5508913796789557
438.2,17.94,0,2,3,6,427,0,1,0.5196187477166729
49.6,24.68,0,1,2,2,429,0,1,0.627665846789962
97.23,11.16,0,1,2,14,256,1,1,0.5704450954410819
303.83,23.95,0,1,0,5,43,1,1,0.5581749024303165
257.99,0.29,0,1,4,8,439,1,1,0.5074712905315336
148.93,3.12,0,1,4,4,11,1,1,0.5069293717568513
144.54,21.96,0,0,4,1,54,1,1,0.579986278689741
254.43,11.51,0,0,2,4,267,0,1,0.5189814869094661
436.13,23.23,0,1,2,8,346,1,1,0.5913295142174876
68.57,10.05,0,2,2,8,213,1,1,0.5250782757218948
257.86,16.6,0,1,2,9,115,1,1,0.6098165846747101
390.7,11.0,0,1,3,10,90,1,1,0.5180906838257663
192.44,11.68,0,0,3,9,120,0,1,0.5216500782573018
36.33,24.63,0,1,2,6,438,0,1,0.6310611914078829
383.33,23.62,0,1,2,6,137,0,1,0.6113954624577475
292.87,12.92,0,0,1,3,72,0,1,0.5308750331567607
66.42,14.3,0,1,4,14,175,1,1,0.5937618575113589
91.57,13.82,0,0,3,13,155,1,1,0.5390614764619732
36.98,16.68,0,2,2,13,50,0,1,0.6315878795627775
487.07,17.41,0,1,4,11,407,0,1,0.5343585952906333
262.85,13.05,0,0,0,14,357,0,1,0.5186422756219856
217.13,6.61,0,1,2,7,537,1,1,0.5330758415145744
356.57,18.77,0,1,1,9,86,0,1,0.5574816426938162
204.29,9.4,0,1,4,4,244,1,1,0.5179358923103007
78.05,24.61,0,0,1,8,284,0,1,0.6155527006560334
102.54,9.79,0,1,4,2,348,0,1,0.5341642744610517
77.31,16.33,0,0,3,4,93,1,1,0.5801344757827481
289.49,22.95,0,1,2,4,55,1,1,0.6167761147692912
244.8,15.21,0,0,2,8,563,1,1,0.5703312521630782
250.6,12.38,0,0,3,1,46,0,1,0.5378033658674402
143.55,22.2,0,0,3,13,508,1,1,0.5570579001502819
213.56,22.25,0,0,2,5,553,1,1,0.5782242734136592
389.82,22.74,1,2,1,14,332,0,1,0.504877727357968
161.62,12.15,0,2,0,9,277,0,1,0.5631657979843098
374.38,22.15,0,2,4,4,245,0,1,0.567407843652997
193.92,24.55,0,0,2,10,153,1,1,0.5976243526376973
208.52,18.06,0,0,2,7,97,1,1,0.5809347333685072
191.3,19.32,0,1,2,12,422,1,1,0.643990979646687
201.76,21.49,0,0,4,9,508,0,1,0.5656940485949423
357.93,18.58,0,1,3,3,408,0,1,0.530925053082976
380.7,24.9,0,1,2,7,149,0,1,0.6197354367041502
403.52,17.9,0,2,0,6,376,0,1,0.559758721622746
121.92,13.28,1,1,2,12,285,0,1,0.5037796606696037
449.46,20.63,0,1,3,13,349,0,1,0.5308535338391074
277.14,17.98,0,0,2,13,140,0,1,0.561926633156667
287.01,19.22,1,1,0,10,39,1,1,0.5172426092030661
244.36,15.56,0,0,3,12,145,1,1,0.5332355528823625
135.07,18.29,0,0,3,5,479,1,1,0.5755546950619493
141.19,10.76,0,0,3,9,78,0,1,0.5440883994736099
114.88,24.87,0,1,3,6,576,0,1,0.5828816554037031
143.82,14.33,0,1,3,12,168,0,1,0.5988234019481774
115.34,16.53,1,1,3,7,108,1,1,0.5532667274621099
167.62,11.03,0,2,2,9,401,1,1,0.5704710770116361
27.05,18.3,0,1,3,14,439,1,1,0.6491276527292986
381.48,19.75,0,1,3,7,19,0,1,0.5330197174344955
265.34,22.11,0,0,2,5,237,1,1,0.5618518474092745
258.56,19.07,0,2,2,2,65,0,1,0.5938598599202054
59.69,20.49,0,1,4,14,412,0,1,0.6390035753780399
89.5,19.07,0,0,4,7,458,0,1,0.5883105238728745
174.21,18.78,0,1,4,14,597,1,1,0.6884995517016843
38.06,19.76,0,0,3,10,477,0,1,0.5829441060984745
57.45,21.87,0,0,0,2,421,0,1,0.5355906075496606
270.27,9.3,0,1,3,14,331,1,1,0.5259954319059544
317.14,16.9,0,1,2,1,518,1,1,0.5577582155033223
120.62,16.4,0,0,3,4,214,0,1,0.5829191938477991
120.44,20.82,0,0,2,6,146,1,1,0.6135418923655344
142.06,14.52,0,0,3,2,200,1,1,0.578546600890473
283.21,19.33,0,0,4,5,343,0,1,0.5443328231161764
197.32,20.05,0,0,2,3,173,1,1,0.5685058339573185
436.92,18.84,0,1,2,6,198,0,1,0.5489405683815944
62.36,15.77,0,2,0,7,395,0,1,0.5549446434501334
262.29,16.82,0,1,3,5,70,1,1,0.6213431103046875
149.14,10.48,0,1,4,8,151,1,1,0.6006725354829693
493.86,17.64,0,1,2,2,478,1,1,0.5561679042399122
281.34,19.47,0,0,4,3,451,1,1,0.5454779562620043
420.9,24.09,0,1,2,13,379,1,1,0.5612318717796431
157.18,20.4,0,0,1,11,442,1,1,0.5503898405696769
456.39,24.33,1,1,0,14,147,1,1,0.5353397330614237
51.24,11.85,0,1,3,2,303,0,1,0.5927899347813663
343.86,24.53,0,1,2,14,51,0,1,0.5239965612097616
77.28,18.81,0,2,4,4,243,0,1,0.5695809617680709
482.99,17.99,0,1,4,12,410,0,1,0.5315985021277247
218.18,20.64,0,0,0,1,231,1,1,0.5404719088754819
287.33,7.87,0,1,0,4,465,1,1,0.5118064994407994
269.86,11.02,0,0,2,14,358,1,1,0.5001820539538752
111.05,19.21,0,1,4,10,590,1,1,0.6716809160943638
438.56,19.92,0,2,3,8,381,0,1,0.5414665283924753
73.1,18.29,0,0,2,10,159,1,1,0.6091939568374451
241.98,16.3,1,1,3,7,255,0,1,0.5239127026306893
266.7,23.14,0,0,1,10,69,0,1,0.5691885431523341
52.54,14.92,0,0,3,7,256,0,1,0.5563306803038681
96.77,23.47,0,2,4,9,261,0,1,0.584879075810859
91.93,20.64,0,1,2,2,96,1,1,0.6541879878798091
76.59,24.89,0,0,2,8,501,1,1,0.5236390826007098
299.0,15.61,0,0,2,14,63,1,1,0.5486160187688456
160.26,6.81,0,2,3,6,430,0,1,0.5007494487505485
386.38,16.49,0,0,0,8,106,0,1,0.5117877659086433
68.69,0.79,0,1,0,10,98,1,1,0.5082513509216368
36.23,18.27,0,1,2,9,200,1,1,0.6415637374192759
385.87,21.5,0,1,1,9,545,1,1,0.5746068093249237
115.03,21.77,0,1,2,14,101,1,1,0.6173765850045351
179.58,21.11,0,1,4,3,430,1,1,0.6398099080699352
198.53,20.35,0,0,4,6,29,1,1,0.5240992433544908
89.26,19.63,0,1,3,3,537,1,1,0.6532051348160814
43.83,23.32,0,0,2,8,412,1,1,0.5962201037541753
38.14,16.91,1,1,3,8,506,1,1,0.5100964649728051
198.27,11.23,0,2,4,9,545,0,1,0.608935195976142
80.0,21.45,0,1,3,14,432,1,1,0.6467164527804594
372.05,12.47,0,1,4,8,391,0,1,0.5033610396578613
79.44,21.45,0,2,0,4,386,0,1,0.6086014338436957
123.88,10.54,0,0,2,2,251,0,1,0.521898095625518
259.39,10.71,0,1,3,5,269,0,1,0.6046511633013123
140.18,23.01,0,1,3,13,400,1,1,0.6132754768780397
80.19,12.85,0,1,3,13,562,0,1,0.5647596761807493
286.25,2.42,0,1,2,2,265,0,1,0.5154608272288485
276.51,24.93,0,0,1,1,192,1,1,0.5864341584584762
286.66,22.44,0,2,0,5,123,1,1,0.6247218831734639
166.16,24.51,0,0,3,7,275,1,1,0.5788405702401324
271.49,10.91,0,1,2,14,101,1,1,0.5960817775737715
273.44,20.55,0,1,4,8,122,1,1,0.6095830873272571
110.0,10.05,0,0,2,12,190,1,1,0.5082812601343869
181.46,19.28,0,0,4,9,368,0,1,0.5580828077316982
332.53,22.89,0,1,3,6,157,0,1,0.5858661699487253
74.42,19.46,1,1,4,2,108,0,1,0.5548859690746338
110.66,17.53,1,1,2,5,453,0,1,0.503846401824634
234.46,23.7,0,0,2,6,572,0,1,0.5849219407594243
234.35,23.94,1,1,3,12,136,0,1,0.5972127572824357
89.95,16.99,0,1,2,1,61,1,1,0.6495235635553727
498.69,4.52,0,1,1,13,166,0,1,0.5013037561712474
303.78,11.58,0,1,1,13,160,0,1,0.5194243329499475
135.47,14.47,0,0,1,7,595,0,1,0.5881543106586343
72.26,19.18,0,2,1,2,477,0,1,0.5911175680048472
145.07,12.99,0,1,2,12,131,1,1,0.5801857285297136
493.05,15.07,0,1,4,4,189,0,1,0.6074799887438883
367.64,14.79,0,1,4,7,452,0,1,0.5346589842553944
160.67,18.54,0,1,3,3,383,1,1,0.6535179787981379
38.27,22.76,1,1,3,10,228,1,1,0.5564263705470824
407.67,18.27,0,2,1,7,13,1,1,0.5116076880970604
140.91,21.79,0,0,0,12,80,0,1,0.5690313598788443
70.96,9.88,0,1,2,5,578,0,1,0.5041386832976283
79.56,21.93,0,1,0,14,194,1,1,0.6339346276845531
137.14,14.06,0,2,2,2,90,1,1,0.5489967320647251
140.37,12.35,1,1,4,7,308,1,1,0.5087317243199255
260.39,24.88,1,1,4,6,121,1,1,0.5630441037056108
301.12,15.09,0,1,3,5,64,1,1,0.5703356916587642
284.81,20.31,0,1,2,5,163,1,1,0.6280415451925186
371.15,22.79,0,1,3,14,466,1,1,0.569367190214947
294.31,17.59,0,1,3,13,241,1,1,0.6388443255850362
127.88,23.45,0,1,2,1,561,1,1,0.6137718135765232
295.34,10.5,1,1,3,7,204,1,1,0.5576212276164796
156.38,7.32,0,1,1,9,395,1,1,0.5024446610017099
174.74,19.06,0,0,0,14,439,1,1,0.5536934506996317
103.41,19.2,0,1,4,11,253,1,1,0.6462195508625531
334.81,16.62,0,1,1,13,394,1,1,0.5631526715600412
42.96,18.93,1,1,1,2,347,0,1,0.5214329125381985
129.87,1.53,0,1,1,12,39,1,1,0.5137992353930214
244.17,14.66,0,1,3,1,178,0,1,0.6358581833458686
439.06,17.75,0,1,4,11,185,1,1,0.5655674136017407
377.59,17.93,0,1,2,10,341,1,1,0.5538708322113347
223.22,10.97,0,1,4,9,508,1,1,0.6049676908859826
213.89,14.68,0,0,2,4,540,0,1,0.5410964831187308
250.44,23.2,0,1,2,5,179,1,1,0.6078149030930972
253.57,22.87,0,1,2,3,392,0,1,0.6230117481020264
117.59,23.62,0,0,0,9,334,0,1,0.568979335855376
189.07,19.3,0,1,0,3,54,1,1,0.6262467383016124
43.15,19.07,0,0,3,14,471,1,1,0.5824003662727638
186.42,17.72,0,1,2,5,408,1,1,0.6487888345947624
174.44,21.19,0,0,2,9,383,0,1,0.5607072304095283
195.7,19.39,0,1,0,4,368,1,1,0.6379138833330674
169.36,18.66,0,1,3,3,129,1,1,0.6451786902127317
273.31,3.36,0,1,0,10,47,0,1,0.501519073460582
237.33,18.17,0,1,2,7,384,0,1,0.6294309382162551
253.56,24.2,1,1,2,9,505,0,1,0.555055011789627
289.31,23.78,0,0,3,1,213,1,1,0.5743598985397674
341.97,19.77,0,1,4,10,591,1,1,0.6150595869422032
182.43,16.28,0,1,0,10,427,1,1,0.6755887448541393
257.96,15.78,0,0,2,5,184,1,1,0.5326725058613725
164.42,17.4,0,1,0,10,315,1,1,0.6551750095911557
126.09,24.28,0,1,3,9,234,1,1,0.6340743172824022
205.18,23.84,0,0,2,8,283,1,1,0.5638848204970569
301.63,15.71,0,2,3,11,529,0,1,0.5436498385445888
61.25,24.3,0,0,1,9,216,0,1,0.6343958047628885
112.73,17.04,0,1,3,8,317,1,1,0.6315714274079708
128.45,23.13,0,1,2,7,563,1,1,0.6342268526210861
152.33,3.37,0,1,2,9,380,1,1,0.5216990251110883
84.35,5.97,0,1,2,1,515,0,1,0.5199375797685514
210.64,20.74,0,1,2,3,533,1,1,0.6137452887011828
164.94,5.0,0,2,2,7,403,0,1,0.5270841628774436
110.57,14.22,0,1,2,6,302,1,1,0.5940703637701393
85.84,18.73,0,1,0,14,66,0,1,0.6405561003058341
475.81,22.41,0,1,1,5,568,1,1,0.529550675048728
389.79,24.42,0,1,3,2,84,1,1,0.5479651821302679
145.45,16.89,0,0,0,2,595,1,1,0.5267169763592986
132.83,21.86,0,1,4,4,34,0,1,0.5978775372863407
138.22,21.15,1,1,3,1,420,1,1,0.563898010255669
116.1,24.84,0,1,1,2,42,1,1,0.6341273615835609
79.13,18.58,0,1,2,2,597,0,1,0.6597713308640094
277.63,15.47,0,2,1,7,597,1,1,0.6223487322755459
292.75,10.83,0,1,2,6,402,1,1,0.6531605192891309
236.94,11.8,0,1,0,9,596,1,1,0.5841797616313285
119.7,14.49,0,1,1,6,451,1,1,0.5997711342548431
60.94,15.77,0,1,0,13,288,0,1,0.6487452818008829
351.29,18.17,0,1,1,2,177,1,1,0.5415326925779561
112.74,3.65,0,1,0,13,164,1,1,0.5036755810061799
115.91,12.39,1,1,3,9,228,1,1,0.5248189280232807
280.6,14.01,0,0,3,12,102,1,1,0.5196948852354666
102.03,23.29,0,1,0,9,572,1,1,0.6253574066088232
222.25,24.25,0,0,2,4,92,1,1,0.591587948268726
221.63,19.71,0,1,4,13,228,0,1,0.6020814493068442
254.27,15.47,0,1,2,6,339,0,1,0.6162804596298437
446.41,21.37,0,1,2,6,577,1,1,0.5234402099422426
129.32,20.86,0,1,4,7,246,1,1,0.6271952606058077
233.17,15.23,0,0,0,4,373,0,1,0.5248835042551456
315.74,14.97,0,2,2,13,587,1,1,0.5695709610450705
114.15,13.02,0,0,0,14,390,1,1,0.5252196818068774
279.34,2.87,0,1,2,12,221,0,1,0.5301659163612822
286.7,23.61,0,1,3,5,16,1,1,0.6252702619530645
288.02,21.97,0,0,3,11,141,0,1,0.5655526656876361
180.92,20.74,0,0,2,13,493,1,1,0.5398614933452627
115.63,15.68,1,1,4,4,69,1,1,0.5295500300687248
281.03,18.33,0,0,3,9,482,1,1,0.5419106372836797
279.83,23.11,0,1,0,11,502,1,1,0.6436080549585822
325.34,20.49,0,1,3,5,107,1,1,0.5257046139790156
30.51,24.38,0,1,4,2,167,1,1,0.6572781810244156
79.01,22.66,0,1,0,5,404,1,1,0.6377015117073632
36.94,9.47,0,1,2,3,504,1,1,0.5011584859987025
295.01,24.48,0,0,3,5,86,0,1,0.5792500254929237
61.27,12.91,0,1,3,10,102,1,1,0.5920577378485905
407.04,20.8,0,1,2,1,208,0,1,0.5558283396627935
454.79,18.39,0,1,3,12,27,0,1,0.5072074411562199
85.03,0.78,0,1,2,2,90,1,1,0.5297429498429864
295.38,24.38,0,1,0,12,536,0,1,0.6467256008691186
146.17,22.79,0,0,4,11,419,1,1,0.587818462751695
472.9,24.48,0,1,4,13,405,0,1,0.5409092988120786
263.93,22.96,1,1,0,4,582,1,1,0.5459297521117852
385.87,23.36,0,1,4,10,274,1,1,0.6033834055955605
187.38,16.18,0,1,2,3,387,1,1,0.6480874878021717
255.57,12.06,0,2,0,14,512,1,1,0.5228366477770808
228.63,6.02,0,2,4,14,530,0,1,0.5284601025914192
252.87,12.83,0,1,3,11,115,0,1,0.5872286367881565
41.95,6.4,0,1,4,1,432,0,1,0.5076622313386747
495.99,20.67,0,1,4,1,437,1,1,0.5583208254822997
60.11,12.42,1,1,3,9,301,0,1,0.512374000654785
131.08,17.31,1,1,2,2,255,1,1,0.5233442408331769
42.56,17.49,1,1,2,3,66,1,1,0.5137806442231166
152.43,4.06,0,1,3,7,301,0,1,0.5027023195111407
109.06,16.62,0,0,0,13,238,0,1,0.5493774627475747
75.38,14.5,0,1,3,1,195,0,1,0.6198542700613751
131.07,24.45,0,0,2,14,115,0,1,0.6229296746293523
151.35,24.58,0,0,4,12,240,0,1,0.57268439397217
286.64,1.59,0,1,2,6,264,0,1,0.524359809967716
413.9,14.48,0,1,1,11,419,0,1,0.521889016498785
252.3,23.7,0,1,2,11,257,1,1,0.6186862133463993
202.63,18.08,0,1,1,1,447,1,1,0.6594994536189861
78.53,23.4,0,0,2,10,358,1,1,0.590090597434523
166.07,7.91,0,1,3,14,578,1,1,0.5003345565898215
59.81,10.92,0,1,3,12,266,1,1,0.5727827672799582
127.13,13.3,0,0,4,14,599,0,1,0.5361091868204315
55.41,17.52,0,2,0,9,181,0,1,0.5647600255973719
276.55,22.07,0,0,4,2,317,0,1,0.5439784183144414
131.44,24.94,1,1,3,14,367,1,1,0.582076777628194
183.15,3.03,0,1,0,1,401,0,1,0.5358419766569249
359.92,17.83,0,1,2,10,495,1,1,0.5533291305269564
197.29,22.17,0,0,2,8,273,0,1,0.5595271846293416
258.71,24.29,0,1,2,13,175,0,1,0.5903886688688271
335.71,22.52,0,1,3,1,169,1,1,0.5840124014690136
96.45,9.74,0,1,3,1,320,1,1,0.54063504894519
212.17,1.97,0,1,2,13,129,0,1,0.5301793836191836
192.13,10.75,0,0,3,2,318,0,1,0.5026736224657615
219.63,14.34,0,0,2,1,331,1,1,0.5236730185903987
22.47,22.95,0,2,4,11,325,1,1,0.6126354564829942
266.11,24.22,0,0,0,4,519,0,1,0.5524399122714015
260.63,10.51,0,1,3,3,337,0,1,0.6023319123945722
476.28,21.59,0,1,2,3,343,1,1,0.5547165140764507
384.51,16.81,0,1,3,11,184,1,1,0.5597544556730069
33.59,24.53,1,2,4,1,21,1,1,0.5589497205015974
197.02,18.0,0,2,1,10,365,0,1,0.6273232265942928
483.93,15.58,0,1,3,4,199,0,1,0.5520669698006039
165.17,9.68,0,1,4,13,545,0,1,0.5357197186024055
294.72,14.54,0,1,2,8,511,0,1,0.6165196536118692
35.01,17.32,1,0,4,11,134,0,1,0.5506614430719755
79.14,19.19,0,1,0,7,488,1,1,0.6460404460979777
446.39,22.01,0,0,2,6,220,1,1,0.5035082510207252
363.12,15.51,0,1,3,10,362,1,1,0.5655984120628403
280.13,19.5,1,2,2,9,153,0,1,0.5183018739035551
77.89,20.87,0,0,3,14,542,1,1,0.5903694711626213
237.64,16.09,0,1,2,3,26,1,1,0.6189626148992003
66.39,4.67,0,1,0,3,504,0,1,0.5121183653342538
329.58,14.77,0,1,0,14,548,0,1,0.5095582801486868
261.23,15.09,0,1,4,11,503,0,1,0.6214149521155238
477.44,20.36,0,2,2,8,498,0,1,0.5183095337234446
436.76,16.48,0,2,3,11,560,0,1,0.5308663700235666
41.68,20.88,0,1,0,7,189,1,1,0.6368823891648785
62.86,2.9,0,1,2,14,507,0,1,0.5000863870098033
275.67,13.42,0,1,2,12,424,0,1,0.5644558280645441
121.53,15.13,0,1,0,4,120,1,1,0.6469675171115733
47.47,16.25,1,1,4,12,421,1,1,0.520723580492609
64.15,18.7,0,0,1,9,249,0,1,0.584436938841295
72.89,23.55,0,1,0,11,58,0,1,0.634774261217306
270.03,17.5,0,0,2,6,454,1,1,0.5589268397173828
393.59,16.16,0,0,2,5,546,1,1,0.5004740083502237
111.58,21.1,0,2,4,14,314,0,1,0.6066273819301178
310.78,21.57,0,1,3,7,551,0,1,0.539037229080232
462.69,20.2,0,2,2,5,218,1,1,0.5261117876262311
172.67,13.59,1,1,3,12,77,0,1,0.5173234119507008
229.63,13.88,0,0,4,8,534,1,1,0.5074269589613527
265.99,10.2,0,0,1,7,162,0,1,0.5413259579774068
75.76,6.66,0,1,0,13,473,1,1,0.5113684745598817
286.64,22.41,0,2,1,2,77,0,1,0.5998719660703661
373.79,20.72,0,1,4,9,85,1,1,0.5460425448715696
85.56,19.43,0,1,4,5,88,1,1,0.6398087919609178
479.67,22.31,0,0,1,1,62,1,1,0.5383334260835964
259.83,11.87,1,1,2,8,153,1,1,0.5390929283778436
112.45,21.22,0,1,2,6,523,1,1,0.6386502099204148
111.37,18.01,0,1,3,6,576,0,1,0.6448823657408344
259.4,17.62,0,0,0,9,465,1,1,0.5393121836995411
494.12,3.22,0,1,4,14,55,1,1,0.5097251682215027
156.03,16.4,0,2,3,13,359,1,1,0.6386406374286447
318.38,17.48,0,1,3,7,158,1,1,0.5185236470366215
